"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000280051",0,NA,NA,NA,NA,NA
"ENSG00000092140",3.86880242401829,-1.52094475783886,1.50940037106106,-1.00764832644746,0.313623320078082,NA
"ENSG00000135916",32.1871013536305,1.40027762737386,0.893432734458588,1.56730056261305,0.117044453946898,0.664179602824166
"ENSG00000135914",1.4621750856082,1.92025175221478,1.57486742609111,1.21931009582244,0.222726518203038,NA
"ENSG00000135913",1.78133737336382,0.220567520670299,1.58583895386725,0.139085699800992,0.889382428293837,NA
"ENSG00000135912",11.979317988322,1.33697555288267,1.14446626310242,1.16820879390398,0.242722554158166,0.904297645399332
"ENSG00000092148",66.3905989814666,-0.412619038257647,0.765215957144657,-0.53921907195624,0.589735702042098,0.999838284809939
"ENSG00000034693",12.312307969469,0.17104727616461,1.1401233775923,0.150025233695169,0.880744706954821,0.999838284809939
"ENSG00000135919",38.3892259684476,3.03642767164136,0.882247842096205,3.44169464266057,0.000578082409880275,0.0191510231777047
"ENSG00000230487",8.08097750962649,-1.23297567826588,1.24225781179352,-0.992528013557643,0.32094002104936,0.969642021559045
"ENSG00000176396",7.69977993364479,-0.705439608591455,1.26233031650515,-0.558839155938608,0.576271496897108,0.999838284809939
"ENSG00000230484",0,NA,NA,NA,NA,NA
"ENSG00000176390",8.02484983233584,-0.272689990928599,1.26500306765104,-0.215564687471433,0.829327083935624,0.999838284809939
"ENSG00000230482",0,NA,NA,NA,NA,NA
"ENSG00000230481",0,NA,NA,NA,NA,NA
"ENSG00000176393",46.299262612196,1.1212356595046,0.807871026676891,1.38788943096117,0.165170716671007,0.772874984885338
"ENSG00000176399",3.44387232270935,-0.284107935763723,1.52858086638017,-0.185863857132085,0.852551526113077,NA
"ENSG00000230489",0,NA,NA,NA,NA,NA
"ENSG00000243900",0,NA,NA,NA,NA,NA
"ENSG00000243902",0,NA,NA,NA,NA,NA
"ENSG00000243903",0,NA,NA,NA,NA,NA
"ENSG00000243904",0.206267474672764,0.808358522065789,1.35156465256271,0.598090901928411,0.549779280591825,NA
"ENSG00000083635",5.85640727205488,-0.782685103479948,1.41974605191541,-0.551285282620799,0.581438125781961,0.999838284809939
"ENSG00000248029",0,NA,NA,NA,NA,NA
"ENSG00000248027",0,NA,NA,NA,NA,NA
"ENSG00000063515",0,NA,NA,NA,NA,NA
"ENSG00000252599",0,NA,NA,NA,NA,NA
"ENSG00000252598",0,NA,NA,NA,NA,NA
"ENSG00000279713",0,NA,NA,NA,NA,NA
"ENSG00000252591",0,NA,NA,NA,NA,NA
"ENSG00000252590",0,NA,NA,NA,NA,NA
"ENSG00000252593",0,NA,NA,NA,NA,NA
"ENSG00000167531",0,NA,NA,NA,NA,NA
"ENSG00000167536",4.19977993364479,0.61440577414473,1.43113114127692,0.429314796124504,0.66769415052521,0.999838284809939
"ENSG00000252594",0,NA,NA,NA,NA,NA
"ENSG00000252597",0,NA,NA,NA,NA,NA
"ENSG00000167535",17.5965342464875,2.58108347301275,1.05534044832318,2.44573538057204,0.0144557054888379,0.189512387217348
"ENSG00000207649",0,NA,NA,NA,NA,NA
"ENSG00000188886",0,NA,NA,NA,NA,NA
"ENSG00000279716",3.72520969607317,0.642566947349594,1.52514575881258,0.421315106203273,0.673525000835106,NA
"ENSG00000188883",0,NA,NA,NA,NA,NA
"ENSG00000279717",0,NA,NA,NA,NA,NA
"ENSG00000241506",20.4669228363585,-0.00402023725732626,0.970350249377291,-0.00414307850171234,0.996694311086372,0.999838284809939
"ENSG00000241505",0,NA,NA,NA,NA,NA
"ENSG00000094796",0.206267474672764,0.808358522065789,1.35156465256271,0.598090901928411,0.549779280591825,NA
"ENSG00000279719",0,NA,NA,NA,NA,NA
"ENSG00000226453",0,NA,NA,NA,NA,NA
"ENSG00000237289",0.562248441059937,1.04049169950825,1.42689885997507,0.729197933150233,0.465880595333041,NA
"ENSG00000239739",0,NA,NA,NA,NA,NA
"ENSG00000237285",0,NA,NA,NA,NA,NA
"ENSG00000237286",0,NA,NA,NA,NA,NA
"ENSG00000237280",0.562248441059937,1.04049169950825,1.42689885997507,0.729197933150233,0.465880595333041,NA
"ENSG00000237281",0.843372661589906,1.12422743659265,1.4464387205867,0.777238206217708,0.437018244916452,NA
"ENSG00000237282",0,NA,NA,NA,NA,NA
"ENSG00000237283",0,NA,NA,NA,NA,NA
