gene_id,normal1,normal2,tumour1,tumour2
ENSG00000226041,0,0,0,0
ENSG00000226042,0,0,0,0
ENSG00000201699,0,1,0,0
ENSG00000226045,0,0,0,0
ENSG00000226046,0,0,0,0
ENSG00000163508,0,3,3,3
ENSG00000283162,0,0,0,0
ENSG00000226049,3,2,4,2
ENSG00000283160,0,0,0,0
ENSG00000086065,47,69,68,98
ENSG00000283166,0,0,0,0
ENSG00000272036,0,0,0,0
ENSG00000283164,0,0,0,0
ENSG00000201695,1,1,1,0
ENSG00000183444,8,10,21,6
ENSG00000205583,6,3,3,2
ENSG00000205581,15,59,81,120
ENSG00000127533,2,5,0,0
ENSG00000205584,1,0,0,1
ENSG00000162458,5,17,81,43
ENSG00000162456,0,0,0,0
ENSG00000254449,0,0,0,0
ENSG00000080910,0,0,0,0
ENSG00000254440,0,0,0,0
ENSG00000254443,0,0,0,0
ENSG00000254442,0,0,0,0
ENSG00000254445,6,9,9,13
ENSG00000254444,0,0,0,0
ENSG00000254447,0,0,0,0
ENSG00000278267,1,0,0,1
ENSG00000278266,0,2,0,0
ENSG00000278265,0,0,0,0
ENSG00000278264,0,0,0,0
ENSG00000278263,0,0,0,1
ENSG00000278261,0,0,0,0
ENSG00000125970,58,147,192,97
ENSG00000125971,47,98,83,80
ENSG00000125975,0,0,0,0
ENSG00000125977,86,66,60,87
ENSG00000226874,0,0,0,0
ENSG00000008382,13,20,29,15
ENSG00000284736,0,0,0,0
ENSG00000262358,0,0,0,0
ENSG00000130429,28,157,300,155
ENSG00000130427,0,0,0,0
ENSG00000179593,3,0,3,0
ENSG00000143401,22,29,25,37
ENSG00000154380,49,40,14,121
ENSG00000158805,13,17,13,20
ENSG00000164889,56,73,120,156
ENSG00000220537,0,0,0,0
ENSG00000164885,5,15,15,25
ENSG00000227313,0,0,0,0
ENSG00000227312,0,0,0,0
ENSG00000227311,0,0,0,0
ENSG00000164880,31,52,37,45
ENSG00000233947,0,0,0,0
ENSG00000034971,9,21,0,0
ENSG00000182718,914,1848,1238,3416
ENSG00000044459,14,3,3,16
ENSG00000182712,9,23,18,34
ENSG00000054803,0,0,3,3
ENSG00000271035,0,0,0,0
ENSG00000130396,61,43,25,208
ENSG00000280287,0,2,0,3
ENSG00000186628,2,0,0,0
ENSG00000186625,11,12,4,23
ENSG00000233942,0,0,0,0
ENSG00000233941,0,0,0,0
ENSG00000279470,0,0,0,0
ENSG00000236830,0,1,0,1
ENSG00000196143,0,0,0,0
ENSG00000196141,48,18,21,87
ENSG00000280284,0,0,0,0
ENSG00000279475,0,0,0,0
ENSG00000236833,0,0,0,0
ENSG00000279474,0,0,0,0
ENSG00000252133,0,0,0,0
ENSG00000252132,0,0,0,0
ENSG00000252130,0,0,0,0
ENSG00000252137,0,0,0,0
ENSG00000252136,0,0,0,0
ENSG00000252135,0,0,0,0
ENSG00000252139,0,0,0,0
ENSG00000252138,0,0,0,0
ENSG00000132664,19,9,7,11
ENSG00000161103,1,3,2,2
ENSG00000283298,0,0,0,0
ENSG00000243171,0,0,0,0
ENSG00000243173,0,0,0,0
ENSG00000243175,0,0,0,0
ENSG00000243176,0,0,3,0
ENSG00000243179,0,0,0,0
ENSG00000132661,7,9,27,29
ENSG00000238578,0,0,0,0
ENSG00000277200,0,0,0,0
ENSG00000241990,3,11,9,7
ENSG00000241993,0,0,0,0
ENSG00000283297,0,0,0,0
ENSG00000241997,0,0,0,0
ENSG00000277208,0,0,0,0
ENSG00000277209,0,0,5,0
ENSG00000198156,2,0,0,1
ENSG00000042317,7,11,5,7
ENSG00000134899,34,0,0,49
ENSG00000198099,3,0,0,0
ENSG00000134955,6,3,7,5
ENSG00000134897,3,11,5,47
ENSG00000284074,0,0,0,0
ENSG00000198093,11,5,0,7
ENSG00000198092,0,0,0,0
ENSG00000198090,0,0,0,0
ENSG00000231509,0,0,0,0
ENSG00000231508,0,0,0,0
ENSG00000231505,0,0,0,0
ENSG00000231504,0,0,0,0
ENSG00000231507,0,0,0,0
ENSG00000175416,29,116,165,206
ENSG00000231500,759,1157,4991,2304
ENSG00000175414,6,7,5,25
ENSG00000278011,0,0,0,0
ENSG00000272600,0,0,0,0
ENSG00000179743,3,5,2,1
ENSG00000147223,0,0,0,0
ENSG00000147224,21,21,24,34
ENSG00000237906,0,0,0,0
ENSG00000237904,0,0,0,0
ENSG00000237903,0,0,0,0
ENSG00000237902,0,0,0,0
ENSG00000237901,0,0,0,0
ENSG00000198324,9,9,13,19
ENSG00000198326,0,0,0,0
ENSG00000240480,0,0,0,0
ENSG00000240481,0,0,0,0
ENSG00000171241,3,0,0,19
ENSG00000240484,0,0,0,0
ENSG00000171246,0,0,0,0
ENSG00000240486,0,0,0,0
ENSG00000278700,0,0,0,0
ENSG00000240489,0,2,0,0
ENSG00000205639,0,0,0,0
ENSG00000147592,13,10,11,6
ENSG00000228118,0,0,0,0
ENSG00000147596,0,0,0,0
ENSG00000250866,0,0,0,0
ENSG00000276557,0,0,2,0
ENSG00000276556,0,0,0,0
ENSG00000249479,0,0,0,0
ENSG00000250865,0,0,0,0
ENSG00000276550,38,16,5,25
ENSG00000205634,0,0,0,0
ENSG00000243289,0,0,0,0
ENSG00000219438,0,5,18,0
ENSG00000278701,0,0,0,0
ENSG00000219433,0,0,0,0
ENSG00000219430,0,0,0,0
ENSG00000160766,5,12,14,6
ENSG00000249474,0,0,0,0
ENSG00000219435,0,0,0,0
ENSG00000250862,0,0,0,0
ENSG00000084628,0,0,0,0
ENSG00000240739,0,0,0,0
ENSG00000252769,0,0,0,0
ENSG00000084623,122,122,85,134
ENSG00000167232,10,11,8,15
ENSG00000214607,0,0,0,0
ENSG00000214604,0,0,0,0
ENSG00000249858,1,0,0,0
ENSG00000249859,0,0,8,15
ENSG00000038532,15,9,8,23
ENSG00000179083,0,0,0,3
ENSG00000249850,0,0,0,0
ENSG00000249851,0,0,0,0
ENSG00000249852,0,0,0,0
ENSG00000249853,0,0,0,3
ENSG00000249854,0,0,0,0
ENSG00000249855,30,43,19,19
ENSG00000249856,0,0,0,0
ENSG00000249857,0,0,0,0
ENSG00000176148,12,5,7,5
ENSG00000179626,0,0,0,0
ENSG00000230679,0,0,0,0
ENSG00000135127,28,2,133,93
ENSG00000230676,0,0,0,0
ENSG00000176142,18,9,41,51
ENSG00000135124,7,23,38,29
ENSG00000230673,0,2,0,0
ENSG00000219384,0,0,0,0
ENSG00000219387,0,0,0,0
ENSG00000250869,0,0,0,0
ENSG00000066136,24,22,13,17
ENSG00000234479,0,0,0,0
ENSG00000171033,5,0,3,7
ENSG00000207009,0,0,0,0
ENSG00000133265,15,28,50,39
ENSG00000275119,0,0,0,0
ENSG00000222220,0,0,0,0
ENSG00000222222,0,0,0,0
ENSG00000275115,0,0,0,0
ENSG00000047230,11,15,11,9
ENSG00000222225,0,0,0,0
ENSG00000275110,0,0,0,0
ENSG00000275111,5,3,5,7
ENSG00000261536,0,0,0,0
ENSG00000226827,0,0,0,0
ENSG00000002919,17,25,39,19
ENSG00000243829,0,0,2,0
ENSG00000243828,0,0,0,0
ENSG00000083535,15,7,17,25
ENSG00000243824,2,2,4,1
ENSG00000278705,0,0,0,0
ENSG00000200632,0,0,0,0
ENSG00000207001,0,0,0,0
ENSG00000236200,2,0,1,4
ENSG00000248109,0,0,0,0
ENSG00000255560,0,0,0,0
ENSG00000248105,0,0,0,0
ENSG00000248104,0,0,0,0
ENSG00000248107,0,0,0,0
ENSG00000178597,0,0,19,0
ENSG00000248101,0,0,0,0
ENSG00000207003,0,0,0,0
ENSG00000248103,0,0,0,0
ENSG00000202151,0,0,0,0
ENSG00000222592,0,0,0,0
ENSG00000255562,0,0,0,0
ENSG00000249278,0,0,0,0
ENSG00000249279,0,0,0,0
ENSG00000222594,0,0,0,0
ENSG00000141337,7,20,3,8
ENSG00000141338,66,67,0,3
ENSG00000249275,0,0,0,0
ENSG00000249276,0,0,0,0
ENSG00000103942,3,3,5,10
ENSG00000249270,0,0,0,0
ENSG00000249271,0,0,0,0
ENSG00000249272,0,0,0,0
ENSG00000241469,0,0,0,0
ENSG00000241468,38,107,139,136
ENSG00000066735,17,11,15,0
ENSG00000265892,0,0,0,0
ENSG00000066739,23,11,17,23
ENSG00000241462,0,0,0,0
ENSG00000265897,0,0,0,0
ENSG00000265894,0,0,0,0
ENSG00000233378,0,0,0,0
ENSG00000233379,0,0,0,0
ENSG00000233370,0,0,0,0
ENSG00000233372,0,0,0,0
ENSG00000233376,0,0,0,0
ENSG00000233377,0,0,0,0
ENSG00000252763,0,0,0,0
ENSG00000258948,0,0,0,0
ENSG00000258949,0,0,0,0
ENSG00000237645,0,0,0,0
ENSG00000116157,3,9,11,0
ENSG00000116151,4,5,14,11
ENSG00000278198,1,0,0,0
ENSG00000258940,0,3,0,0
ENSG00000258942,0,0,0,0
ENSG00000258943,0,0,0,0
ENSG00000258944,0,0,0,0
ENSG00000258945,0,0,0,0
ENSG00000258947,0,0,50,66
ENSG00000223177,0,0,0,0
ENSG00000268717,0,0,0,0
ENSG00000223175,0,0,0,0
ENSG00000223174,0,0,0,0
ENSG00000268713,3,7,5,9
ENSG00000279679,0,0,0,0
ENSG00000268711,0,0,0,0
ENSG00000279677,0,0,0,0
ENSG00000279676,0,0,0,0
ENSG00000279675,0,0,0,0
ENSG00000279674,0,0,0,0
ENSG00000279673,0,0,0,3
ENSG00000279672,2,0,0,0
ENSG00000279671,0,0,0,0
ENSG00000279670,0,0,0,0
ENSG00000101353,4,5,3,0
ENSG00000169903,0,0,0,0
ENSG00000204538,0,0,0,0
ENSG00000278206,0,0,0,0
ENSG00000272669,3,0,0,0
ENSG00000272668,5,0,0,5
ENSG00000272664,0,0,0,0
ENSG00000272667,7,3,2,0
ENSG00000272666,0,0,3,0
ENSG00000272661,0,5,0,0
ENSG00000272660,0,0,0,0
ENSG00000272663,0,0,0,0
ENSG00000272662,0,0,0,0
ENSG00000189046,7,12,11,3
ENSG00000278192,0,0,0,0
ENSG00000271318,3,0,0,0
ENSG00000214559,0,0,0,0
ENSG00000130988,5,7,0,0
ENSG00000271314,0,0,0,0
ENSG00000271315,0,0,0,0
ENSG00000130985,119,152,119,188
ENSG00000271317,0,0,0,0
ENSG00000232436,0,0,0,0
ENSG00000271313,0,0,0,0
ENSG00000274797,0,0,0,0
ENSG00000189045,0,0,0,0
ENSG00000274792,0,0,0,0
ENSG00000274791,3,4,1,1
ENSG00000264876,0,0,0,0
ENSG00000233594,0,0,0,0
ENSG00000067066,44,35,35,37
ENSG00000067064,40,33,21,122
ENSG00000233590,0,0,0,0
ENSG00000274799,0,0,0,0
ENSG00000274798,0,0,0,0
ENSG00000272717,0,0,0,0
ENSG00000063761,6,13,3,3
ENSG00000065135,15,39,33,93
ENSG00000262098,0,0,0,0
ENSG00000235435,0,0,0,0
ENSG00000235434,0,3,0,0
ENSG00000235437,21,3,10,10
ENSG00000235436,3,0,0,2
ENSG00000235431,0,0,0,0
ENSG00000235430,0,0,0,0
ENSG00000235433,0,0,0,0
ENSG00000232420,0,0,0,0
ENSG00000060491,23,58,114,42
ENSG00000174738,71,10,7,32
ENSG00000235438,0,1,0,0
ENSG00000272716,3,0,0,0
ENSG00000231996,0,0,0,0
ENSG00000234745,416,623,1593,629
ENSG00000231995,1,0,0,0
ENSG00000231992,0,0,0,0
ENSG00000231993,0,0,0,0
ENSG00000231990,0,0,0,0
ENSG00000234743,2,0,2,0
ENSG00000234748,0,0,0,0
ENSG00000234749,0,0,0,0
ENSG00000231999,2,3,0,0
ENSG00000113504,19,20,48,22
ENSG00000117682,83,88,32,27
ENSG00000180284,0,0,0,0
ENSG00000104848,0,0,0,0
ENSG00000248616,0,0,0,0
ENSG00000187912,0,0,0,0
ENSG00000170929,0,0,0,0
ENSG00000145526,0,0,0,3
ENSG00000170925,0,0,0,0
ENSG00000170927,0,0,0,0
ENSG00000250756,0,0,0,0
ENSG00000170921,13,7,5,19
ENSG00000170920,0,0,0,0
ENSG00000170923,0,0,0,0
ENSG00000227271,0,0,0,0
ENSG00000116489,35,96,107,178
ENSG00000086570,5,0,0,0
ENSG00000076053,22,27,27,16
ENSG00000075886,0,0,0,0
ENSG00000075884,3,8,0,3
ENSG00000073737,5,12,0,0
ENSG00000073734,8,0,0,0
ENSG00000239742,0,0,0,0
ENSG00000261548,0,0,0,0
ENSG00000235298,0,0,0,0
ENSG00000273225,0,0,1,0
ENSG00000224334,0,0,0,0
ENSG00000224335,0,0,0,0
ENSG00000224336,0,0,0,0
ENSG00000089280,111,86,123,117
ENSG00000060237,127,100,37,23
ENSG00000146950,5,0,9,0
ENSG00000261542,0,0,0,0
ENSG00000235292,0,0,0,0
ENSG00000146955,0,0,0,0
ENSG00000264717,0,1,2,2
ENSG00000261546,0,0,0,0
ENSG00000235296,0,0,0,0
ENSG00000223678,1,2,0,0
ENSG00000269397,0,0,0,0
ENSG00000269391,0,0,0,0
ENSG00000236380,0,0,0,0
ENSG00000248100,0,0,0,0
ENSG00000239744,0,0,0,0
ENSG00000269399,0,0,0,0
ENSG00000207776,0,0,0,0
ENSG00000267252,0,0,0,0
ENSG00000267253,0,0,0,0
ENSG00000267250,0,0,0,0
ENSG00000267251,0,0,0,0
ENSG00000267257,0,0,0,0
ENSG00000267254,0,0,0,0
ENSG00000267255,0,0,0,0
ENSG00000103512,42,27,9,19
ENSG00000103510,15,32,24,20
ENSG00000267259,0,0,0,0
ENSG00000263940,0,0,0,0
ENSG00000263941,0,0,0,0
ENSG00000263946,0,0,0,0
ENSG00000263944,0,0,0,0
ENSG00000263945,0,0,0,0
ENSG00000274127,0,0,0,0
ENSG00000207779,0,0,0,0
ENSG00000279275,0,0,0,0
ENSG00000156384,5,0,3,3
ENSG00000156381,5,29,10,6
ENSG00000275948,0,0,0,0
ENSG00000275945,0,0,2,0
ENSG00000143207,37,32,38,33
ENSG00000275940,0,0,0,0
ENSG00000275942,0,0,0,0
ENSG00000111906,31,33,65,88
ENSG00000111907,27,14,66,119
ENSG00000268957,0,0,0,0
ENSG00000259261,0,0,0,0
ENSG00000131323,25,24,25,21
ENSG00000176809,3,1,9,8
ENSG00000068383,29,43,3,5
ENSG00000138463,20,13,17,5
ENSG00000110367,78,69,54,41
ENSG00000257443,0,0,0,0
ENSG00000181631,11,5,7,3
ENSG00000269978,0,1,0,0
ENSG00000134668,3,3,0,8
ENSG00000168758,25,26,39,51
ENSG00000181634,0,0,3,3
ENSG00000253801,0,0,0,0
ENSG00000269971,0,0,0,0
ENSG00000181638,6,8,6,8
ENSG00000269973,5,0,3,5
ENSG00000269972,0,0,0,0
ENSG00000168757,0,0,4,0
ENSG00000269974,0,0,0,0
ENSG00000168754,3,0,0,0
ENSG00000262011,0,0,0,0
ENSG00000265041,0,0,0,0
ENSG00000265043,0,0,0,0
ENSG00000140297,0,0,2,0
ENSG00000265046,0,0,0,0
ENSG00000114626,33,62,78,48
ENSG00000227045,0,0,0,0
ENSG00000196981,9,13,7,13
ENSG00000260701,0,0,0,0
ENSG00000251014,0,0,0,0
ENSG00000106948,43,32,11,17
ENSG00000260702,0,0,0,0
ENSG00000215217,3,0,0,0
ENSG00000260704,0,0,0,0
ENSG00000251013,0,0,0,0
ENSG00000260706,0,0,0,0
ENSG00000260708,3,0,0,3
ENSG00000238478,0,0,0,0
ENSG00000215218,7,0,0,0
ENSG00000251019,0,0,0,0
ENSG00000251018,0,0,0,0
ENSG00000259222,0,0,0,0
ENSG00000259223,0,0,0,0
ENSG00000259221,0,0,0,0
ENSG00000259227,0,0,0,0
ENSG00000243562,0,0,0,0
ENSG00000023330,40,59,18,42
ENSG00000259228,0,0,0,0
ENSG00000259229,0,0,0,0
ENSG00000167283,113,149,250,139
ENSG00000278785,0,0,0,0
ENSG00000263050,0,0,0,0
ENSG00000263051,0,0,0,0
ENSG00000226208,0,0,0,0
ENSG00000226209,0,0,0,0
ENSG00000132677,0,0,0,0
ENSG00000132676,71,65,38,67
ENSG00000226204,0,0,0,0
ENSG00000226205,0,0,0,0
ENSG00000226203,0,0,0,0
ENSG00000132671,0,0,0,0
ENSG00000132670,101,61,39,40
ENSG00000266668,0,0,0,0
ENSG00000266663,0,0,0,0
ENSG00000266664,0,0,0,0
ENSG00000266665,0,0,0,0
ENSG00000266666,0,0,0,0
ENSG00000266667,0,0,0,0
ENSG00000222969,0,0,0,0
ENSG00000139668,15,9,0,10
ENSG00000187778,19,42,70,43
ENSG00000222960,0,0,0,0
ENSG00000187772,0,0,0,0
ENSG00000111011,40,31,22,70
ENSG00000111012,0,3,5,0
ENSG00000162618,123,79,0,5
ENSG00000251360,0,0,0,0
ENSG00000162613,40,13,24,66
ENSG00000162614,11,6,5,3
ENSG00000188710,0,0,1,0
ENSG00000162616,25,33,9,41
ENSG00000188712,0,0,0,0
ENSG00000185608,18,33,43,41
ENSG00000267524,0,0,0,0
ENSG00000262322,0,0,0,0
ENSG00000266226,0,0,0,0
ENSG00000245750,3,0,2,0
ENSG00000165046,2,0,14,5
ENSG00000185607,0,0,0,0
ENSG00000197056,6,3,3,13
ENSG00000101347,77,63,51,54
ENSG00000153266,0,0,0,0
ENSG00000259482,0,0,0,0
ENSG00000259483,0,0,0,0
ENSG00000101343,23,25,11,19
ENSG00000169933,0,0,0,0
ENSG00000279629,0,0,0,0
ENSG00000089916,26,17,6,30
ENSG00000101349,0,0,0,0
ENSG00000150510,9,7,0,3
ENSG00000259488,0,0,0,0
ENSG00000259489,0,0,0,0
ENSG00000250764,0,0,2,0
ENSG00000250765,0,0,0,0
ENSG00000180279,0,0,0,0
ENSG00000250761,0,0,0,0
ENSG00000250762,0,0,0,0
ENSG00000112667,12,34,132,21
ENSG00000128714,0,0,0,0
ENSG00000250768,0,0,0,0
ENSG00000267786,0,0,0,0
ENSG00000258571,0,0,0,0
ENSG00000258570,0,0,0,0
ENSG00000258573,0,0,0,0
ENSG00000258572,11,0,0,0
ENSG00000258577,0,0,0,0
ENSG00000258576,0,0,0,0
ENSG00000267780,0,0,0,0
ENSG00000029559,0,0,0,12
ENSG00000114993,3,5,19,19
ENSG00000261949,0,0,0,0
ENSG00000267782,0,0,0,0
ENSG00000168826,0,2,7,5
ENSG00000258694,0,0,0,0
ENSG00000225730,0,0,0,0
ENSG00000204952,0,0,0,0
ENSG00000267529,0,0,0,0
ENSG00000149932,72,112,154,125
ENSG00000176692,0,0,0,0
ENSG00000176988,0,0,0,0
ENSG00000267537,0,0,0,0
ENSG00000112599,0,4,0,0
ENSG00000267535,0,0,0,0
ENSG00000267534,0,9,11,3
ENSG00000267533,0,0,0,0
ENSG00000267532,6,0,8,0
ENSG00000267530,0,0,5,3
ENSG00000258683,0,0,0,0
ENSG00000258682,2,0,0,0
ENSG00000112592,8,20,5,17
ENSG00000258680,0,0,0,0
ENSG00000258687,0,0,0,0
ENSG00000276362,0,0,0,0
ENSG00000258685,0,0,0,0
ENSG00000258684,0,0,0,2
ENSG00000070610,46,35,14,31
ENSG00000070614,135,94,25,41
ENSG00000011523,51,40,8,23
ENSG00000154814,12,7,5,15
ENSG00000077044,19,5,13,33
ENSG00000218336,28,17,0,31
ENSG00000230572,0,0,0,0
ENSG00000278202,1,0,0,0
ENSG00000196787,0,0,0,0
ENSG00000196781,43,39,15,32
ENSG00000251159,0,0,0,0
ENSG00000196782,11,0,0,3
ENSG00000184956,0,0,0,0
ENSG00000230570,0,0,0,0
ENSG00000233757,0,0,0,0
ENSG00000157353,10,17,21,32
ENSG00000164318,33,25,0,30
ENSG00000237580,1,1,0,1
ENSG00000279780,0,0,0,0
ENSG00000183828,16,37,44,21
ENSG00000282978,0,0,0,0
ENSG00000100433,0,0,0,0
ENSG00000282977,1,1,1,1
ENSG00000261821,0,0,0,2
ENSG00000282975,0,0,0,0
ENSG00000213876,0,2,0,0
ENSG00000100439,36,56,41,34
ENSG00000173626,0,0,0,0
ENSG00000278955,0,0,0,0
ENSG00000126970,7,5,0,19
ENSG00000243695,0,0,0,0
ENSG00000279784,0,0,0,0
ENSG00000278957,0,0,0,0
ENSG00000248713,0,0,0,0
ENSG00000243697,0,0,0,0
ENSG00000121989,7,15,7,15
ENSG00000125409,0,0,0,0
ENSG00000203883,13,51,5,3
ENSG00000242195,0,0,0,0
ENSG00000008710,57,69,44,38
ENSG00000242197,0,0,2,0
ENSG00000242190,0,0,0,0
ENSG00000278953,0,0,0,0
ENSG00000242193,19,38,0,15
ENSG00000232089,0,0,0,0
ENSG00000278952,2,0,0,0
ENSG00000182652,0,0,0,0
ENSG00000242199,0,0,0,0
ENSG00000197782,7,7,8,5
ENSG00000197780,9,16,9,16
ENSG00000256358,0,0,0,0
ENSG00000197786,0,0,0,0
ENSG00000226523,0,0,0,0
ENSG00000197785,7,17,33,22
ENSG00000262831,0,0,5,0
ENSG00000256351,0,0,0,0
ENSG00000256350,0,0,0,0
ENSG00000256357,0,0,0,0
ENSG00000221436,0,0,0,0
ENSG00000262837,0,0,0,0
ENSG00000260086,3,0,0,0
ENSG00000260087,0,0,0,0
ENSG00000260084,0,0,0,0
ENSG00000260082,0,0,0,0
ENSG00000260083,1,5,5,0
ENSG00000260081,0,0,0,0
ENSG00000221430,0,0,0,0
ENSG00000202283,0,0,0,0
ENSG00000202285,0,0,0,0
ENSG00000260088,0,2,0,0
ENSG00000260089,0,0,0,0
ENSG00000261081,0,0,0,0
ENSG00000254847,0,0,0,0
ENSG00000254846,0,0,0,0
ENSG00000254841,0,0,0,0
ENSG00000254840,0,0,0,0
ENSG00000254843,0,0,0,0
ENSG00000261080,0,0,0,0
ENSG00000254848,0,0,0,0
ENSG00000104979,42,64,93,48
ENSG00000238123,0,0,0,0
ENSG00000278434,3,0,0,0
ENSG00000224252,0,0,0,0
ENSG00000104970,0,0,0,0
ENSG00000104973,23,31,25,36
ENSG00000104972,6,1,13,5
ENSG00000104974,3,0,3,4
ENSG00000104976,5,9,15,6
ENSG00000228316,0,0,0,0
ENSG00000228317,0,0,0,0
ENSG00000228314,6,0,2,13
ENSG00000228315,7,10,5,9
ENSG00000228312,0,0,0,0
ENSG00000203685,2,3,0,0
ENSG00000239279,0,0,0,0
ENSG00000242216,0,0,0,0
ENSG00000280379,0,0,0,0
ENSG00000239272,0,0,0,0
ENSG00000228318,0,0,0,0
ENSG00000228319,0,0,0,0
ENSG00000261089,0,0,0,0
ENSG00000242214,0,0,0,0
ENSG00000280377,0,0,0,0
ENSG00000203688,0,0,0,3
ENSG00000106537,55,38,0,15
ENSG00000106536,0,0,0,0
ENSG00000240317,0,0,0,0
ENSG00000216762,0,0,0,0
ENSG00000106538,152,250,1010,766
ENSG00000155850,9,11,7,29
ENSG00000155858,9,3,5,11
ENSG00000266304,0,0,0,0
ENSG00000199436,0,0,0,0
ENSG00000202429,0,0,0,0
ENSG00000175189,0,0,0,0
ENSG00000185385,0,0,0,0
ENSG00000185386,32,32,5,28
ENSG00000120438,128,102,45,137
ENSG00000202422,0,0,0,0
ENSG00000164309,10,3,0,3
ENSG00000284985,0,0,0,0
ENSG00000284987,0,0,0,0
ENSG00000285783,0,0,0,0
ENSG00000284981,7,0,0,1
ENSG00000261673,0,0,0,0
ENSG00000279026,4,11,0,2
ENSG00000160563,3,12,7,9
ENSG00000246477,0,0,0,0
ENSG00000284988,0,0,0,0
ENSG00000140279,0,0,0,3
ENSG00000240138,0,0,0,0
ENSG00000280607,0,0,0,0
ENSG00000280604,0,0,0,0
ENSG00000167034,5,5,9,11
ENSG00000124469,0,0,0,0
ENSG00000240131,0,0,0,0
ENSG00000124467,0,0,0,0
ENSG00000124466,0,0,0,0
ENSG00000240135,0,0,0,0
ENSG00000240137,0,0,5,7
ENSG00000285788,0,0,0,0
ENSG00000205810,0,0,0,0
ENSG00000231092,0,0,0,0
ENSG00000270554,0,0,0,0
ENSG00000261829,0,0,0,0
ENSG00000285518,0,0,0,0
ENSG00000166922,0,1,17,44
ENSG00000166923,0,3,0,1
ENSG00000166920,22,0,124,20
ENSG00000231090,0,0,0,0
ENSG00000166926,0,0,0,0
ENSG00000166927,23,14,22,10
ENSG00000166924,0,0,0,6
ENSG00000166925,17,45,43,45
ENSG00000166928,3,3,0,0
ENSG00000225883,1,0,1,0
ENSG00000231096,0,0,0,0
ENSG00000166532,78,35,4,25
ENSG00000261029,0,0,0,0
ENSG00000169164,0,0,0,0
ENSG00000213307,0,0,0,0
ENSG00000225885,0,0,0,0
ENSG00000213305,0,0,0,0
ENSG00000261024,0,0,0,0
ENSG00000213303,0,0,0,0
ENSG00000213302,0,0,0,0
ENSG00000213301,0,0,0,0
ENSG00000213300,4,4,2,7
ENSG00000163202,0,0,0,0
ENSG00000188937,0,0,0,0
ENSG00000163206,0,0,0,0
ENSG00000163207,0,0,0,0
ENSG00000163209,0,0,0,0
ENSG00000182376,0,0,0,0
ENSG00000212601,0,0,0,0
ENSG00000225889,4,2,4,0
ENSG00000207559,0,0,0,0
ENSG00000255078,0,0,0,0
ENSG00000279025,0,0,0,0
ENSG00000162699,0,0,0,0
ENSG00000255073,0,0,0,0
ENSG00000255072,5,23,4,16
ENSG00000207551,0,0,0,0
ENSG00000207550,0,0,0,0
ENSG00000255077,0,0,0,0
ENSG00000255076,0,0,0,0
ENSG00000255075,0,0,0,0
ENSG00000207554,0,2,0,0
ENSG00000260451,0,0,0,0
ENSG00000091972,27,5,33,39
ENSG00000256514,0,0,0,0
ENSG00000279022,0,0,0,0
ENSG00000227929,0,0,0,0
ENSG00000227924,0,0,0,0
ENSG00000227925,0,0,0,0
ENSG00000227927,0,0,0,0
ENSG00000227920,0,0,0,0
ENSG00000140836,15,23,5,11
ENSG00000227922,0,0,0,0
ENSG00000227923,0,0,0,0
ENSG00000260788,0,0,0,0
ENSG00000128973,12,5,32,37
ENSG00000230327,0,0,0,0
ENSG00000276148,0,3,0,0
ENSG00000276149,0,0,0,0
ENSG00000225275,0,0,0,0
ENSG00000225272,0,0,0,0
ENSG00000123119,5,3,0,27
ENSG00000241261,0,0,0,0
ENSG00000225271,0,0,0,0
ENSG00000276140,0,0,0,0
ENSG00000276141,12,13,0,7
ENSG00000161204,23,48,27,12
ENSG00000276144,0,0,3,0
ENSG00000241269,0,0,0,0
ENSG00000225279,0,0,0,0
ENSG00000282111,0,0,0,0
ENSG00000251200,0,0,0,0
ENSG00000184166,0,0,0,2
ENSG00000229399,0,0,0,0
ENSG00000184164,6,30,31,27
ENSG00000184162,3,13,19,16
ENSG00000184163,0,3,0,0
ENSG00000184160,7,5,41,9
ENSG00000229398,0,0,0,0
ENSG00000242456,0,0,0,0
ENSG00000216813,0,0,0,0
ENSG00000257138,0,0,0,0
ENSG00000279021,0,0,0,0
ENSG00000162552,5,0,9,23
ENSG00000162551,13,19,7,0
ENSG00000251090,0,0,0,0
ENSG00000268555,0,3,0,0
ENSG00000244161,3,0,0,3
ENSG00000166073,10,19,0,11
ENSG00000244167,0,0,0,0
ENSG00000244165,2,2,1,2
ENSG00000078668,84,47,106,103
ENSG00000244169,0,0,0,0
ENSG00000126562,3,0,0,0
ENSG00000251237,0,0,0,0
ENSG00000126561,123,62,52,21
ENSG00000251236,0,0,0,0
ENSG00000181541,0,0,0,0
ENSG00000227983,0,0,0,0
ENSG00000201245,0,0,0,0
ENSG00000201247,0,0,0,0
ENSG00000201241,0,0,0,0
ENSG00000201240,0,0,0,0
ENSG00000201243,0,0,0,0
ENSG00000201242,0,0,0,0
ENSG00000115353,11,25,0,0
ENSG00000255929,0,0,0,0
ENSG00000255928,0,0,0,0
ENSG00000206737,0,1,0,0
ENSG00000206730,0,0,0,0
ENSG00000206731,0,0,0,0
ENSG00000268088,0,0,0,0
ENSG00000268089,0,0,3,3
ENSG00000255921,0,0,0,0
ENSG00000255920,0,4,0,0
ENSG00000255923,0,0,0,0
